"","iso_2","iso_3","country","continent","oecd","year","category","share"
"865","IE","IRL","Ireland","EU",1,"2022","4000","4.879"
"866","IE","IRL","Ireland","EU",1,"2019","3000","0.993"
"867","IE","IRL","Ireland","EU",1,"2018","1100","31.415"
"868","IE","IRL","Ireland","EU",1,"2022","2000","15.14"
"869","IE","IRL","Ireland","EU",1,"2021","4000","5.391"
"870","IE","IRL","Ireland","EU",1,"2020","1200","16.146"
"871","IE","IRL","Ireland","EU",1,"2021","1200","17.06"
"872","IE","IRL","Ireland","EU",1,"2021","2000","15.161"
"873","IE","IRL","Ireland","EU",1,"1990","1100","33.11"
"874","IE","IRL","Ireland","EU",1,"2018","3000","0.776"
"875","IE","IRL","Ireland","EU",1,"2020","4000","4.981"
"876","IS","ISL","Iceland","EU",1,"2018","6000","1.641"
"877","IS","ISL","Iceland","EU",1,"1990","1100","26.892"
"878","IS","ISL","Iceland","EU",1,"2020","6000","1.807"
"879","IS","ISL","Iceland","EU",1,"2022","1200","7.455"
"880","IS","ISL","Iceland","EU",1,"2019","6000","1.751"
"881","IS","ISL","Iceland","EU",1,"2021","1200","5.743"
"882","IS","ISL","Iceland","EU",1,"2022","2000","8.628"
"883","IS","ISL","Iceland","EU",1,"1990","2000","3.138"
"884","IS","ISL","Iceland","EU",1,"2021","4000","5.944"
"885","IS","ISL","Iceland","EU",1,"2020","1200","6.074"
"886","IS","ISL","Iceland","EU",1,"1990","6000","3.929"
"887","IS","ISL","Iceland","EU",1,"2021","6000","1.163"
"888","IS","ISL","Iceland","EU",1,"2019","1200","5.93"
"889","IS","ISL","Iceland","EU",1,"2019","2000","9.174"
"890","IS","ISL","Iceland","EU",1,"1990","1200","2.783"
"891","IS","ISL","Iceland","EU",1,"1990","5000","51.285"
"892","IS","ISL","Iceland","EU",1,"2018","1200","6.532"
"893","IS","ISL","Iceland","EU",1,"2021","2000","8.547"
"894","IS","ISL","Iceland","EU",1,"2020","2000","8.328"
"895","IS","ISL","Iceland","EU",1,"1990","1300","0"
"896","IS","ISL","Iceland","EU",1,"2021","1300","2.836"
"897","IS","ISL","Iceland","EU",1,"2018","1300","3.045"
"898","IS","ISL","Iceland","EU",1,"2019","4000","5.496"
"899","IS","ISL","Iceland","EU",1,"2020","4000","6.249"
"900","IS","ISL","Iceland","EU",1,"1990","4000","8.43"
"901","IS","ISL","Iceland","EU",1,"2022","1100","39.765"
"902","IS","ISL","Iceland","EU",1,"1990","3000","3.542"
"903","IS","ISL","Iceland","EU",1,"2022","4000","5.748"
"904","IS","ISL","Iceland","EU",1,"2021","5000","33.582"
"905","IS","ISL","Iceland","EU",1,"2018","3000","0.824"
"906","IS","ISL","Iceland","EU",1,"2019","3000","0.859"
"907","IS","ISL","Iceland","EU",1,"2018","2000","9.474"
"908","IS","ISL","Iceland","EU",1,"2020","3000","0.87"
"909","IS","ISL","Iceland","EU",1,"2018","5000","33.708"
"910","IS","ISL","Iceland","EU",1,"2018","1100","39.777"
"911","IS","ISL","Iceland","EU",1,"2022","5000","32.813"
"912","IS","ISL","Iceland","EU",1,"2020","1100","43.093"
"913","IS","ISL","Iceland","EU",1,"2018","4000","4.999"
"914","IS","ISL","Iceland","EU",1,"2019","1300","3.001"
"915","IS","ISL","Iceland","EU",1,"2019","1100","40.994"
"916","IS","ISL","Iceland","EU",1,"2022","3000","0.797"
"917","IS","ISL","Iceland","EU",1,"2021","1100","41.382"
"918","IS","ISL","Iceland","EU",1,"2020","5000","31.663"
"919","IS","ISL","Iceland","EU",1,"2020","1300","1.916"
"920","IS","ISL","Iceland","EU",1,"2021","3000","0.804"
"921","IS","ISL","Iceland","EU",1,"2022","1300","3.727"
"922","IS","ISL","Iceland","EU",1,"2019","5000","32.795"
"923","IS","ISL","Iceland","EU",1,"2022","6000","1.066"
"924","IL","ISR","Israel","AS",1,"2018","6000","0"
"925","IL","ISR","Israel","AS",1,"2022","6000","0"
"926","IL","ISR","Israel","AS",1,"2019","6000","0"
"927","IL","ISR","Israel","AS",1,"2021","1200","10.985"
"928","IL","ISR","Israel","AS",1,"2022","1200","13.11"
"929","IL","ISR","Israel","AS",1,"2020","6000","0"
"930","IL","ISR","Israel","AS",1,"2021","6000","0"
"931","IL","ISR","Israel","AS",1,"2020","3000","3.938"
"932","IL","ISR","Israel","AS",1,"2018","1300","1.72"
"933","IL","ISR","Israel","AS",1,"2018","3000","3.777"
"934","IL","ISR","Israel","AS",1,"2019","3000","3.802"
"935","IL","ISR","Israel","AS",1,"2021","5000","33.724"
"936","IL","ISR","Israel","AS",1,"2019","2000","17.285"
"937","IL","ISR","Israel","AS",1,"2019","1300","1.781"
"938","IL","ISR","Israel","AS",1,"2022","4000","12.282"
"939","IL","ISR","Israel","AS",1,"2021","2000","15.486"
"940","IL","ISR","Israel","AS",1,"2022","2000","15.276"
"941","IL","ISR","Israel","AS",1,"2020","2000","17.357"
"942","IL","ISR","Israel","AS",1,"2022","3000","2.797"
"943","IL","ISR","Israel","AS",1,"2020","5000","35.331"
"944","IL","ISR","Israel","AS",1,"2018","2000","16.995"
"945","IL","ISR","Israel","AS",1,"2021","3000","3.141"
"946","IL","ISR","Israel","AS",1,"2022","5000","32.411"
"947","IL","ISR","Israel","AS",1,"2020","1200","9.271"
"948","IL","ISR","Israel","AS",1,"2018","4000","10.748"
"949","IL","ISR","Israel","AS",1,"2020","4000","10.349"
"950","IL","ISR","Israel","AS",1,"2018","1100","20.387"
"951","IL","ISR","Israel","AS",1,"2019","1200","10.161"
"952","IL","ISR","Israel","AS",1,"2021","4000","12.065"
"953","IL","ISR","Israel","AS",1,"2019","4000","10.636"
"954","IL","ISR","Israel","AS",1,"2018","1200","10.404"
"955","IL","ISR","Israel","AS",1,"2021","1300","2.577"
"956","IL","ISR","Israel","AS",1,"2019","1100","20.633"
"957","IL","ISR","Israel","AS",1,"2020","1100","21.677"
"958","IL","ISR","Israel","AS",1,"2020","1300","2.078"
"959","IL","ISR","Israel","AS",1,"2019","5000","35.701"
"960","IL","ISR","Israel","AS",1,"2022","1100","22.008"
"961","IL","ISR","Israel","AS",1,"2022","1300","2.116"
"962","IL","ISR","Israel","AS",1,"2018","5000","35.968"
"963","IL","ISR","Israel","AS",1,"2021","1100","22.022"
"964","IT","ITA","Italy","EU",1,"1990","5000","28.018"
"965","IT","ITA","Italy","EU",1,"2019","1300","1.106"
"966","IT","ITA","Italy","EU",1,"2020","1300","1.203"
"967","IT","ITA","Italy","EU",1,"2019","3000","0"
"968","IT","ITA","Italy","EU",1,"2018","1300","0.9"
"969","IT","ITA","Italy","EU",1,"2018","3000","0"
"970","IT","ITA","Italy","EU",1,"2020","3000","0"
"971","IT","ITA","Italy","EU",1,"2022","6000","3.339"
"972","IT","ITA","Italy","EU",1,"1990","3000","0.336"
"973","IT","ITA","Italy","EU",1,"1990","2000","32.912"
"974","IT","ITA","Italy","EU",1,"1990","4000","2.257"
"975","IT","ITA","Italy","EU",1,"1990","1300","0.169"
"976","IT","ITA","Italy","EU",1,"2018","5000","28.682"
"977","IT","ITA","Italy","EU",1,"2019","1100","25.844"
"978","IT","ITA","Italy","EU",1,"2018","1200","4.456"
"979","IT","ITA","Italy","EU",1,"2021","6000","2.933"
"980","IT","ITA","Italy","EU",1,"2020","1200","4.832"
"981","IT","ITA","Italy","EU",1,"2018","2000","31.066"
"982","IT","ITA","Italy","EU",1,"2022","1200","6.687"
"983","IT","ITA","Italy","EU",1,"2020","6000","2.744"
"984","IT","ITA","Italy","EU",1,"2019","1200","4.632"
"985","IT","ITA","Italy","EU",1,"2021","1200","4.41"
"986","IT","ITA","Italy","EU",1,"2021","1300","1.521"
"987","IT","ITA","Italy","EU",1,"2019","2000","31.244"
"988","IT","ITA","Italy","EU",1,"2022","1300","0.584"
"989","IT","ITA","Italy","EU",1,"2022","2000","30.624"
"990","IT","ITA","Italy","EU",1,"2021","5000","28.205"
"991","IT","ITA","Italy","EU",1,"2019","6000","3.197"
"992","IT","ITA","Italy","EU",1,"2022","5000","27.494"
"993","IT","ITA","Italy","EU",1,"2020","4000","5.718"
"994","IT","ITA","Italy","EU",1,"2018","6000","3.24"
"995","IT","ITA","Italy","EU",1,"2021","3000","0"
"996","IT","ITA","Italy","EU",1,"2022","4000","5.742"
"997","IT","ITA","Italy","EU",1,"1990","6000","0"
"998","IT","ITA","Italy","EU",1,"2021","4000","5.838"
"999","IT","ITA","Italy","EU",1,"2021","1100","25.913"
"1000","IT","ITA","Italy","EU",1,"2018","1100","25.692"
"1001","IT","ITA","Italy","EU",1,"2018","4000","5.965"
"1002","IT","ITA","Italy","EU",1,"1990","1200","10.035"
"1003","IT","ITA","Italy","EU",1,"2021","2000","31.18"
"1004","IT","ITA","Italy","EU",1,"2020","5000","26.958"
"1005","IT","ITA","Italy","EU",1,"2019","5000","28.284"
"1006","IT","ITA","Italy","EU",1,"2019","4000","5.694"
"1007","IT","ITA","Italy","EU",1,"2022","1100","25.531"
"1008","IT","ITA","Italy","EU",1,"2020","1100","26.763"
"1009","IT","ITA","Italy","EU",1,"1990","1100","26.273"
"1010","IT","ITA","Italy","EU",1,"2020","2000","31.783"
"1011","IT","ITA","Italy","EU",1,"2022","3000","0"
"1012","JP","JPN","Japan","AS",1,"2020","1200","11.699"
"1013","JP","JPN","Japan","AS",1,"1990","1300","0"
"1014","JP","JPN","Japan","AS",1,"2019","1200","11.997"
"1015","JP","JPN","Japan","AS",1,"1990","2000","26.454"
"1016","JP","JPN","Japan","AS",1,"2018","1200","12.868"
"1017","JP","JPN","Japan","AS",1,"2020","2000","40.357"
"1018","JP","JPN","Japan","AS",1,"2021","2000","39.176"
"1019","JP","JPN","Japan","AS",1,"1990","4000","9.398"
"1020","JP","JPN","Japan","AS",1,"2018","2000","40.207"
"1021","JP","JPN","Japan","AS",1,"2019","2000","41.068"
"1022","JP","JPN","Japan","AS",1,"2021","5000","20.761"
"1023","JP","JPN","Japan","AS",1,"2019","4000","8.174"
"1024","JP","JPN","Japan","AS",1,"2020","4000","8.08"
"1025","JP","JPN","Japan","AS",1,"1990","3000","0"
"1026","JP","JPN","Japan","AS",1,"1990","5000","13.693"
"1027","JP","JPN","Japan","AS",1,"2019","6000","0.259"
"1028","JP","JPN","Japan","AS",1,"2020","1100","18.717"
"1029","JP","JPN","Japan","AS",1,"2021","1100","18.86"
"1030","JP","JPN","Japan","AS",1,"2021","4000","7.865"
"1031","JP","JPN","Japan","AS",1,"2019","1100","18.781"
"1032","JP","JPN","Japan","AS",1,"2018","4000","8.086"
"1033","JP","JPN","Japan","AS",1,"1990","1200","22.384"
"1034","JP","JPN","Japan","AS",1,"2018","1100","19.077"
"1035","JP","JPN","Japan","AS",1,"2020","5000","20.896"
"1036","JP","JPN","Japan","AS",1,"2020","1300","0"
"1037","JP","JPN","Japan","AS",1,"2018","5000","19.51"
"1038","JP","JPN","Japan","AS",1,"2019","5000","19.722"
"1039","JP","JPN","Japan","AS",1,"2018","1300","0"
"1040","JP","JPN","Japan","AS",1,"2019","1300","0"
"1041","JP","JPN","Japan","AS",1,"2019","3000","0"
"1042","JP","JPN","Japan","AS",1,"2018","6000","0.253"
"1043","JP","JPN","Japan","AS",1,"2021","1300","0"
"1044","JP","JPN","Japan","AS",1,"2020","6000","0.251"
"1045","JP","JPN","Japan","AS",1,"2021","6000","0.264"
"1046","JP","JPN","Japan","AS",1,"2020","3000","0"
"1047","JP","JPN","Japan","AS",1,"2021","1200","13.074"
"1048","JP","JPN","Japan","AS",1,"2021","3000","0"
"1049","JP","JPN","Japan","AS",1,"2018","3000","0"
"1050","JP","JPN","Japan","AS",1,"1990","1100","27.815"
"1051","JP","JPN","Japan","AS",1,"1990","6000","0.256"
"1052","KR","KOR","Republic of Korea","AS",1,"2021","1100","20.387"
"1053","KR","KOR","Republic of Korea","AS",1,"1990","1300","0.017"
"1054","KR","KOR","Republic of Korea","AS",1,"2020","1100","18.811"
"1055","KR","KOR","Republic of Korea","AS",1,"1990","2000","10.091"
"1056","KR","KOR","Republic of Korea","AS",1,"2019","1100","17.503"
"1057","KR","KOR","Republic of Korea","AS",1,"1990","3000","0.41"
"1058","KR","KOR","Republic of Korea","AS",1,"2018","1100","18.414"
"1059","KR","KOR","Republic of Korea","AS",1,"2019","1300","0"
"1060","KR","KOR","Republic of Korea","AS",1,"2021","5000","23.115"
"1061","KR","KOR","Republic of Korea","AS",1,"2020","1300","0"
"1062","KR","KOR","Republic of Korea","AS",1,"2022","1300","0"
"1063","KR","KOR","Republic of Korea","AS",1,"2018","2000","25.399"
"1064","KR","KOR","Republic of Korea","AS",1,"2021","6000","2.129"
"1065","KR","KOR","Republic of Korea","AS",1,"2022","1100","20.532"
"1066","KR","KOR","Republic of Korea","AS",1,"2021","1300","0"
"1067","KR","KOR","Republic of Korea","AS",1,"2018","5000","26.275"
"1068","KR","KOR","Republic of Korea","AS",1,"2019","5000","25.817"
"1069","KR","KOR","Republic of Korea","AS",1,"2018","1300","0"
"1070","KR","KOR","Republic of Korea","AS",1,"2018","4000","11.61"
"1071","KR","KOR","Republic of Korea","AS",1,"2022","3000","0.287"
"1072","KR","KOR","Republic of Korea","AS",1,"2019","3000","0.305"
"1073","KR","KOR","Republic of Korea","AS",1,"2020","3000","0.298"
"1074","KR","KOR","Republic of Korea","AS",1,"2022","6000","2.241"
"1075","KR","KOR","Republic of Korea","AS",1,"2022","4000","11.872"
"1076","KR","KOR","Republic of Korea","AS",1,"2019","4000","11.4"
"1077","KR","KOR","Republic of Korea","AS",1,"2018","1200","15.734"
"1078","KR","KOR","Republic of Korea","AS",1,"2020","5000","24.395"
"1079","KR","KOR","Republic of Korea","AS",1,"2022","1200","16.82"
"1080","KR","KOR","Republic of Korea","AS",1,"2019","6000","2.532"
"1081","KR","KOR","Republic of Korea","AS",1,"2020","6000","2.147"
"1082","KR","KOR","Republic of Korea","AS",1,"2018","3000","0.295"
"1083","KR","KOR","Republic of Korea","AS",1,"2021","3000","0.283"
"1084","KR","KOR","Republic of Korea","AS",1,"2020","1200","12.123"
"1085","KR","KOR","Republic of Korea","AS",1,"2021","1200","12.82"
"1086","KR","KOR","Republic of Korea","AS",1,"2022","5000","22.68"
"1087","KR","KOR","Republic of Korea","AS",1,"2018","6000","2.273"
"1088","KR","KOR","Republic of Korea","AS",1,"2019","1200","15.712"
"1089","KR","KOR","Republic of Korea","AS",1,"1990","6000","0.695"
"1090","KR","KOR","Republic of Korea","AS",1,"2021","2000","26.201"
"1091","KR","KOR","Republic of Korea","AS",1,"2022","2000","25.569"
"1092","KR","KOR","Republic of Korea","AS",1,"1990","1100","19.968"
"1093","KR","KOR","Republic of Korea","AS",1,"1990","5000","44.275"
"1094","KR","KOR","Republic of Korea","AS",1,"2021","4000","15.065"
"1095","KR","KOR","Republic of Korea","AS",1,"2020","2000","28.016"
"1096","KR","KOR","Republic of Korea","AS",1,"1990","1200","12.765"
"1097","KR","KOR","Republic of Korea","AS",1,"2019","2000","26.732"
"1098","KR","KOR","Republic of Korea","AS",1,"2020","4000","14.21"
"1099","KR","KOR","Republic of Korea","AS",1,"1990","4000","11.778"
"1100","LT","LTU","Lithuania","EU",1,"2022","1200","7.394"
"1101","LT","LTU","Lithuania","EU",1,"2018","1300","0"
"1102","LT","LTU","Lithuania","EU",1,"2019","1300","0"
"1103","LT","LTU","Lithuania","EU",1,"2021","1300","0"
"1104","LT","LTU","Lithuania","EU",1,"2022","1300","0"
"1105","LT","LTU","Lithuania","EU",1,"2018","2000","41.82"
"1106","LT","LTU","Lithuania","EU",1,"2020","1300","0"
"1107","LT","LTU","Lithuania","EU",1,"2020","2000","32.526"
"1108","LT","LTU","Lithuania","EU",1,"2021","2000","31.803"
"1109","LT","LTU","Lithuania","EU",1,"2022","2000","31.123"
"1110","LT","LTU","Lithuania","EU",1,"2018","3000","0"
"1111","LT","LTU","Lithuania","EU",1,"2019","3000","0"
"1112","LT","LTU","Lithuania","EU",1,"2020","3000","0"
"1113","LT","LTU","Lithuania","EU",1,"2021","3000","0"
"1114","LT","LTU","Lithuania","EU",1,"2022","3000","0"
"1115","LT","LTU","Lithuania","EU",1,"2018","4000","0.995"
"1116","LT","LTU","Lithuania","EU",1,"2019","4000","1.004"
"1117","LT","LTU","Lithuania","EU",1,"2020","4000","0.965"
"1118","LT","LTU","Lithuania","EU",1,"2021","4000","0.922"
"1119","LT","LTU","Lithuania","EU",1,"2019","2000","31.874"
"1120","LT","LTU","Lithuania","EU",1,"2018","5000","38.115"
"1121","LT","LTU","Lithuania","EU",1,"2019","5000","38.147"
"1122","LT","LTU","Lithuania","EU",1,"2020","5000","37.874"
"1123","LT","LTU","Lithuania","EU",1,"2021","5000","37.445"
"1124","LT","LTU","Lithuania","EU",1,"2022","5000","36.575"
"1125","LT","LTU","Lithuania","EU",1,"2018","6000","0"
"1126","LT","LTU","Lithuania","EU",1,"2019","6000","0"
"1127","LT","LTU","Lithuania","EU",1,"2020","6000","0"
"1128","LT","LTU","Lithuania","EU",1,"2021","6000","0"
"1129","LT","LTU","Lithuania","EU",1,"2022","6000","0"
"1130","LT","LTU","Lithuania","EU",1,"2018","1100","14.048"
"1131","LT","LTU","Lithuania","EU",1,"2019","1100","23.846"
"1132","LT","LTU","Lithuania","EU",1,"2020","1100","23.332"
"1133","LT","LTU","Lithuania","EU",1,"2021","1100","23.389"
"1134","LT","LTU","Lithuania","EU",1,"2022","1100","23.996"
"1135","LT","LTU","Lithuania","EU",1,"2018","1200","5.023"
"1136","LT","LTU","Lithuania","EU",1,"2019","1200","5.129"
"1137","LT","LTU","Lithuania","EU",1,"2020","1200","5.303"
"1138","LT","LTU","Lithuania","EU",1,"2021","1200","6.44"
"1139","LT","LTU","Lithuania","EU",1,"2022","4000","0.912"
"1140","LU","LUX","Luxembourg","EU",1,"2019","1200","15.251"
"1141","LU","LUX","Luxembourg","EU",1,"2019","6000","0.118"
"1142","LU","LUX","Luxembourg","EU",1,"1990","2000","27.545"
"1143","LU","LUX","Luxembourg","EU",1,"2019","1300","0"
"1144","LU","LUX","Luxembourg","EU",1,"2018","1200","16.029"
"1145","LU","LUX","Luxembourg","EU",1,"2021","4000","10.479"
"1146","LU","LUX","Luxembourg","EU",1,"2020","6000","0.092"
"1147","LU","LUX","Luxembourg","EU",1,"2018","6000","0.122"
"1148","LU","LUX","Luxembourg","EU",1,"2022","1200","11.406"
"1149","LU","LUX","Luxembourg","EU",1,"2018","1300","0"
"1150","LU","LUX","Luxembourg","EU",1,"2020","1200","12.479"
"1151","LU","LUX","Luxembourg","EU",1,"2021","1200","11.794"
"1152","LU","LUX","Luxembourg","EU",1,"2020","2000","29.134"
"1153","LU","LUX","Luxembourg","EU",1,"2020","4000","9.978"
"1154","LU","LUX","Luxembourg","EU",1,"2018","3000","0"
"1155","LU","LUX","Luxembourg","EU",1,"1990","3000","0"
"1156","LU","LUX","Luxembourg","EU",1,"2019","3000","0"
"1157","LU","LUX","Luxembourg","EU",1,"2021","2000","27.504"
"1158","LU","LUX","Luxembourg","EU",1,"2019","2000","27.779"
"1159","LU","LUX","Luxembourg","EU",1,"2022","4000","9.57"
"1160","LU","LUX","Luxembourg","EU",1,"2018","4000","9.782"
"1161","LU","LUX","Luxembourg","EU",1,"2019","4000","9.795"
"1162","LU","LUX","Luxembourg","EU",1,"2022","2000","27.625"
"1163","LU","LUX","Luxembourg","EU",1,"2021","5000","23.784"
"1164","LU","LUX","Luxembourg","EU",1,"2022","5000","24.46"
"1165","LU","LUX","Luxembourg","EU",1,"2022","1100","26.847"
"1166","LU","LUX","Luxembourg","EU",1,"2018","2000","27.37"
"1167","LU","LUX","Luxembourg","EU",1,"1990","1100","24.073"
"1168","LU","LUX","Luxembourg","EU",1,"2021","1100","26.335"
"1169","LU","LUX","Luxembourg","EU",1,"2019","5000","23.064"
"1170","LU","LUX","Luxembourg","EU",1,"1990","1200","16.138"
"1171","LU","LUX","Luxembourg","EU",1,"2021","6000","0.105"
"1172","LU","LUX","Luxembourg","EU",1,"2022","6000","0.092"
"1173","LU","LUX","Luxembourg","EU",1,"2022","3000","0"
"1174","LU","LUX","Luxembourg","EU",1,"2020","5000","22.831"
"1175","LU","LUX","Luxembourg","EU",1,"1990","6000","0.183"
"1176","LU","LUX","Luxembourg","EU",1,"2022","1300","0"
"1177","LU","LUX","Luxembourg","EU",1,"2021","3000","0"
"1178","LU","LUX","Luxembourg","EU",1,"1990","5000","23.638"
"1179","LU","LUX","Luxembourg","EU",1,"2020","1100","25.486"
"1180","LU","LUX","Luxembourg","EU",1,"2021","1300","0"
"1181","LU","LUX","Luxembourg","EU",1,"2019","1100","23.993"
"1182","LU","LUX","Luxembourg","EU",1,"2020","3000","0"
"1183","LU","LUX","Luxembourg","EU",1,"2018","5000","23.033"
"1184","LU","LUX","Luxembourg","EU",1,"1990","4000","8.423"
"1185","LU","LUX","Luxembourg","EU",1,"2020","1300","0"
"1186","LU","LUX","Luxembourg","EU",1,"1990","1300","0"
"1187","LU","LUX","Luxembourg","EU",1,"2018","1100","23.664"
"1188","LV","LVA","Latvia","EU",1,"2019","1200","0.503"
"1189","LV","LVA","Latvia","EU",1,"2021","1300","0"
"1190","LV","LVA","Latvia","EU",1,"2022","1300","0"
"1191","LV","LVA","Latvia","EU",1,"2018","1200","3.398"
"1192","LV","LVA","Latvia","EU",1,"2018","5000","44.889"
"1193","LV","LVA","Latvia","EU",1,"2020","1200","2.31"
"1194","LV","LVA","Latvia","EU",1,"2021","1200","2.794"
"1195","LV","LVA","Latvia","EU",1,"2022","1200","3.207"
"1196","LV","LVA","Latvia","EU",1,"2022","5000","44.533"
"1197","LV","LVA","Latvia","EU",1,"2018","6000","0"
"1198","LV","LVA","Latvia","EU",1,"2019","6000","0"
"1199","LV","LVA","Latvia","EU",1,"2020","6000","0"
"1200","LV","LVA","Latvia","EU",1,"2021","6000","0"
"1201","LV","LVA","Latvia","EU",1,"2022","6000","0"
"1202","LV","LVA","Latvia","EU",1,"2018","4000","3.075"
"1203","LV","LVA","Latvia","EU",1,"2019","4000","3.03"
"1204","LV","LVA","Latvia","EU",1,"2020","4000","2.995"
"1205","LV","LVA","Latvia","EU",1,"2021","4000","2.89"
"1206","LV","LVA","Latvia","EU",1,"2019","5000","44.864"
"1207","LV","LVA","Latvia","EU",1,"2020","5000","43.588"
"1208","LV","LVA","Latvia","EU",1,"2021","5000","43.569"
"1209","LV","LVA","Latvia","EU",1,"2018","3000","0.034"
"1210","LV","LVA","Latvia","EU",1,"2019","3000","0.034"
"1211","LV","LVA","Latvia","EU",1,"2020","3000","0.033"
"1212","LV","LVA","Latvia","EU",1,"2021","3000","0.027"
"1213","LV","LVA","Latvia","EU",1,"2022","3000","0.027"
"1214","LV","LVA","Latvia","EU",1,"2018","2000","29.366"
"1215","LV","LVA","Latvia","EU",1,"2019","2000","30.706"
"1216","LV","LVA","Latvia","EU",1,"2020","2000","31.844"
"1217","LV","LVA","Latvia","EU",1,"2021","2000","31.127"
"1218","LV","LVA","Latvia","EU",1,"2022","2000","30.556"
"1219","LV","LVA","Latvia","EU",1,"2018","1100","19.238"
"1220","LV","LVA","Latvia","EU",1,"2019","1100","20.863"
"1221","LV","LVA","Latvia","EU",1,"2020","1100","19.23"
"1222","LV","LVA","Latvia","EU",1,"2021","1100","19.593"
"1223","LV","LVA","Latvia","EU",1,"2022","1100","19.173"
"1224","LV","LVA","Latvia","EU",1,"2018","1300","0"
"1225","LV","LVA","Latvia","EU",1,"2019","1300","0"
"1226","LV","LVA","Latvia","EU",1,"2020","1300","0"
"1227","LV","LVA","Latvia","EU",1,"2022","4000","2.504"
"1228","MX","MEX","Mexico","NO",1,"2018","4000","2.03"
"1229","MX","MEX","Mexico","NO",1,"2019","1200","20.113"
"1230","MX","MEX","Mexico","NO",1,"2019","4000","1.984"
"1231","MX","MEX","Mexico","NO",1,"2021","4000","2.026"
"1232","MX","MEX","Mexico","NO",1,"2018","1200","21.323"
"1233","MX","MEX","Mexico","NO",1,"2022","1100","22.145"
"1234","MX","MEX","Mexico","NO",1,"2018","5000","36.38"
"1235","MX","MEX","Mexico","NO",1,"2020","4000","1.91"
"1236","MX","MEX","Mexico","NO",1,"2021","1100","21.081"
"1237","MX","MEX","Mexico","NO",1,"2021","5000","37.012"
"1238","MX","MEX","Mexico","NO",1,"2022","5000","31.062"
"1239","MX","MEX","Mexico","NO",1,"2019","5000","37.647"
"1240","MX","MEX","Mexico","NO",1,"2020","5000","37.22"
"1241","MX","MEX","Mexico","NO",1,"2019","1100","20.76"
"1242","MX","MEX","Mexico","NO",1,"2020","1100","21.033"
"1243","MX","MEX","Mexico","NO",1,"2022","3000","2.929"
"1244","MX","MEX","Mexico","NO",1,"2022","1300","1.602"
"1245","MX","MEX","Mexico","NO",1,"2020","1200","20.057"
"1246","MX","MEX","Mexico","NO",1,"2018","2000","13.404"
"1247","MX","MEX","Mexico","NO",1,"2019","2000","13.816"
"1248","MX","MEX","Mexico","NO",1,"2020","2000","13.884"
"1249","MX","MEX","Mexico","NO",1,"2019","1300","1.527"
"1250","MX","MEX","Mexico","NO",1,"2020","1300","1.529"
"1251","MX","MEX","Mexico","NO",1,"2021","1300","1.475"
"1252","MX","MEX","Mexico","NO",1,"2021","3000","2.626"
"1253","MX","MEX","Mexico","NO",1,"1990","4000","1.876"
"1254","MX","MEX","Mexico","NO",1,"2021","2000","13.749"
"1255","MX","MEX","Mexico","NO",1,"2019","3000","2.535"
"1256","MX","MEX","Mexico","NO",1,"2018","1300","1.512"
"1257","MX","MEX","Mexico","NO",1,"2021","6000","1.844"
"1258","MX","MEX","Mexico","NO",1,"2020","3000","2.542"
"1259","MX","MEX","Mexico","NO",1,"2022","6000","2.65"
"1260","MX","MEX","Mexico","NO",1,"2018","3000","2.457"
"1261","MX","MEX","Mexico","NO",1,"1990","5000","43.956"
"1262","MX","MEX","Mexico","NO",1,"1990","3000","1.762"
"1263","MX","MEX","Mexico","NO",1,"2018","1100","21.176"
"1264","MX","MEX","Mexico","NO",1,"1990","6000","1.587"
"1265","MX","MEX","Mexico","NO",1,"2022","2000","14.148"
"1266","MX","MEX","Mexico","NO",1,"2020","6000","1.824"
"1267","MX","MEX","Mexico","NO",1,"2022","4000","1.871"
"1268","MX","MEX","Mexico","NO",1,"2019","6000","1.618"
"1269","MX","MEX","Mexico","NO",1,"2018","6000","1.717"
"1270","MX","MEX","Mexico","NO",1,"1990","2000","16.828"
"1271","MX","MEX","Mexico","NO",1,"2021","1200","20.186"
"1272","MX","MEX","Mexico","NO",1,"2022","1200","23.591"
"1273","MX","MEX","Mexico","NO",1,"1990","1300","33.992"
"1274","NL","NLD","Netherlands","EU",1,"2020","1100","22.949"
"1275","NL","NLD","Netherlands","EU",1,"2019","1100","21.604"
"1276","NL","NLD","Netherlands","EU",1,"2022","6000","0.294"
"1277","NL","NLD","Netherlands","EU",1,"2022","1100","21.574"
"1278","NL","NLD","Netherlands","EU",1,"2021","6000","0.296"
"1279","NL","NLD","Netherlands","EU",1,"2020","3000","0"
"1280","NL","NLD","Netherlands","EU",1,"2018","1100","20.533"
"1281","NL","NLD","Netherlands","EU",1,"2020","6000","0.48"
"1282","NL","NLD","Netherlands","EU",1,"2022","3000","0"
"1283","NL","NLD","Netherlands","EU",1,"2019","3000","0"
"1284","NL","NLD","Netherlands","EU",1,"2021","1100","21.818"
"1285","NL","NLD","Netherlands","EU",1,"2021","3000","0"
"1286","NL","NLD","Netherlands","EU",1,"2019","6000","0.244"
"1287","NL","NLD","Netherlands","EU",1,"2018","5000","30.147"
"1288","NL","NLD","Netherlands","EU",1,"2019","1300","0"
"1289","NL","NLD","Netherlands","EU",1,"1990","1100","24.714"
"1290","NL","NLD","Netherlands","EU",1,"2020","1300","0"
